1476	[47436, 15025, 34456, 14704, 8813, 21405, 10142, 27614, 2708, 30783, 5675, 11033, 12320, 34238, 43464, 37032, 19133, 5080, 1309, 5240, 49075, 29902, 28102, 47067, 3199, 3254, 48397, 9947, 47268, 44836, 10171, 29584, 11817, 34906, 11312, 33868, 30896, 29776, 30032, 24731, 14963, 47485, 17647, 18737, 37639, 41546, 31314, 41208, 40929, 43293, 46332, 46745, 26292, 45770, 17932, 31052, 10664, 21771, 12720, 19832, 7993, 22402, 3625, 47056, 17033, 38546, 27979, 20598, 25278, 14596, 4109, 15488, 44919, 18391, 31417, 4111, 42710, 6393, 2064, 5560, 41154, 31577, 29231, 472, 18481, 2530, 13926, 2671, 35568, 34508, 5744, 9464, 14138, 30088, 16483, 23162, 27873, 6616, 13950, 47435, 21472, 10451, 27826, 24060, 9088, 15225, 4737, 32371, 41127, 38585, 11760, 34177, 38076, 13958, 10389, 10065, 10787, 47325, 39230, 31969, 14196, 46739, 40435, 15321, 11036, 31534, 14022, 44166, 26772, 43756, 19722, 26605, 10736, 20086, 5055, 45132, 7922, 25566, 39340, 10631, 41835, 3689, 30872, 34593, 19233, 12860, 22098, 2981, 4992, 28379, 46043, 24547, 9766, 12180, 22991, 25620, 22440, 8759, 22765, 30282, 40644, 35778, 1269, 43629, 47477, 44799, 22442, 45457, 5746, 46149, 9944, 30213, 13782, 39145, 19737, 22117, 37092, 17073, 45863, 15978, 40946, 1736, 13519, 28073, 24222, 28878, 44742, 14374, 47457, 13448, 37534, 43783, 26272, 9999, 33118, 47048, 3152, 9665, 30635, 45332, 22015, 41139, 16748, 33135, 11961, 26310, 33923, 28219, 47598, 39296, 31089, 1037, 30512, 36507, 40653, 37995, 37628, 37298, 29761, 9194, 19116, 3632, 5635, 44710, 3769, 9317, 28696, 32190, 33240, 14156, 28444, 20143, 19709, 3545, 31220, 19143, 8164, 48318, 18617, 26677, 35608, 31358, 6041, 43529, 43467, 34377, 12470, 12573, 3186, 12099, 47581, 8937, 47939, 5776, 10542, 36359, 32497, 13627, 5832, 758, 24302, 7103, 2106, 38981, 29323, 43195, 33937, 34395, 24472, 37918, 24207, 22868, 3330, 25650, 28850, 4438, 12116, 45836, 8661, 35803, 43866, 8564, 48046, 28135, 37059, 47308, 14483, 47106, 30851, 36567, 40222, 42090, 48959, 29213, 95, 37294, 42851, 6486, 4476, 9039, 45244, 1922, 11828, 30056, 46492, 24182, 38248, 22027, 41201, 32102, 3226, 35808, 5164, 31288, 11952, 39536, 23978, 5745, 26230, 413, 25148, 28949, 6, 16476, 36059, 30464, 37041, 31681, 39483, 19729, 42650, 23357, 17254, 45133, 33432, 46269, 16006, 45482, 25188, 28141, 15519, 20615, 24829, 2240, 21711, 17852, 34981, 22211, 32868, 6726, 28954, 4082, 34635, 12772, 20374, 43454, 4319, 18948, 17993, 18720, 13075, 513, 25918, 38722, 37357, 40290, 15223, 5873, 22973, 13147, 36265, 45031, 36175, 21375, 39367, 12241, 43308, 2645, 29377, 49107, 4558, 24777, 2616, 48579, 15899, 6361, 19904, 13021, 9013, 39970, 40960, 30937, 38942, 44568, 28940, 12654, 20263, 29520, 44308, 41379, 36864, 21674, 28046, 6119, 4919, 22144, 30153, 33854, 33680, 21364, 42450, 34774, 10152, 6078, 40665, 15074, 15123, 38380, 6775, 29284, 27442, 22999, 36416, 2822, 11440, 29206, 43429, 24877, 37561, 15428, 23388, 27652, 8302, 28824, 20262, 18265, 32943, 16729, 22969, 10372, 34678, 47247, 47512, 41494, 48238, 34092, 27463, 3672, 45177, 37819, 28218, 24986, 28631, 5614, 23759, 38698, 20424, 29704, 36770, 43459, 18909, 19289, 26932, 40483, 21077, 42069, 24523, 21468, 38058, 34092, 38992, 7217, 42934, 1385, 27271, 7813, 17539, 45678, 25030, 14411, 37089, 18492, 14921, 23829, 34797, 36719, 340, 37724, 11060, 1586, 24649, 36919, 47659, 44878, 8711]
1477	[32316, 38003, 46638, 14697, 35883, 16552, 11113, 19386, 45605, 3941, 21203, 20131, 25049, 31349, 44880, 21009, 20041, 29166, 24997, 22618, 46240, 48545, 41254, 14088, 9643, 22800, 9067, 18938, 42673, 35937, 13970, 40457, 24569]
1478	[31459, 24322, 22387, 36595, 47461, 5728, 28554, 15030, 6160, 9547, 23622, 37101, 655, 43697]
1479	[46195, 11996, 45594, 2599, 30413, 18628, 49153, 46174, 18639, 34855, 47274, 36924, 32318, 2089, 20895, 4846, 22455, 21731, 31631, 2779, 24145, 48786]
1480	[33371, 6083, 20712, 10139, 36616, 3551, 4696, 28953, 23131, 9803, 19343, 38072, 28228, 27187, 9698, 14859, 3328, 21726, 14252, 37355, 44811, 42550, 42042, 31688, 12915, 44519, 12620, 11838, 31641, 20929, 26545, 9545, 42892, 28701, 15476, 12559, 24564, 32471, 33803, 17988, 9224, 12821, 37058, 5374, 43941, 2440, 42306, 26052, 2912, 28836, 34904, 36808, 29964, 6896, 34653, 44930, 28517, 36150, 17948, 45002, 5582]
1481	[37008, 45963, 46240, 30135, 43173, 21825, 45088, 43662, 21957, 24299, 30692, 21095, 24650, 34404, 37052, 5482, 14146, 26270, 27171, 16439, 39606, 27206, 41869, 9403, 35686, 1430, 36274, 42763, 10902, 11515, 19696, 4500, 29433, 46228]
1482	[30491, 5773, 13516, 23416, 18886, 49358, 30650, 37811, 41279, 996, 5104, 21118, 16080, 45445, 36851, 2557, 5314, 31944, 38689, 40696, 1061, 32929, 29288, 38017, 33866, 37116, 229, 49108, 28300, 24218, 34637, 39721, 35955, 21559, 25586, 1699, 40239, 38822, 45903, 25917, 5703, 45457, 2388, 39580, 3193, 11125, 48600, 4706, 42888, 40094, 42386, 41300, 41154, 16369, 9906, 30701, 4551, 20105, 30289, 18805, 19951, 24766, 23209, 44578, 29204, 41144, 41116, 22099, 10525, 7265, 38689, 22126, 14817, 12403, 17069, 26666, 41921, 33996, 7523, 41962, 47260, 42158, 30366, 25156, 9847, 4614, 5735, 82, 39686, 31037, 11368, 43937, 21308, 25586, 46699, 31480, 37639, 3594, 41127, 35133, 39721, 8021, 38813, 43809, 28705, 41042, 13569, 25566, 29319, 47379, 34969, 46043, 5836, 18704, 21249, 9661, 18, 14947, 21923, 25211, 21757, 23016, 45911, 39230, 34173, 13717, 29417, 24430, 14645, 22383, 40203, 9497, 19744, 42807, 27097, 7262, 4440, 1533, 9369, 41116, 14833, 33707, 39868, 41436, 18899, 25460, 45132, 15743, 45770, 33303, 30418, 27043, 36205, 15581, 29936, 37969, 9645, 11064, 46611, 22402, 46851, 5886, 21274, 35027, 31774, 48662, 47187, 11424, 39686, 41962, 229, 33108, 37428, 4151, 44799, 8432, 27900, 3559, 39952, 42503, 47602, 39063, 28452, 38810, 45674, 3658, 47858, 1306, 17734, 24780, 29232, 14538, 34568, 44782, 13782, 35778, 15668, 38820, 6617, 43839, 48901, 6548, 23745, 11466, 12002, 43045, 33597, 13343, 46200, 17138, 35165, 2213, 27162, 37605, 26900, 18107, 16597, 7968, 12425, 43184, 32371, 17313, 27505, 31464, 3148, 14961, 24788, 14001, 29283, 39373, 40723, 48083, 43665, 710, 14809, 16569, 16250, 29697, 27979, 13733, 38131, 43323, 42495, 46264, 47615, 38163, 22495, 43288, 48278, 16300, 14600, 46274, 25045, 6524, 14952, 7173, 20885, 3652, 21328, 3612, 44399, 41124, 18551, 3312, 7569, 33898, 22397, 38280, 17033, 48208, 17159, 37829, 32552, 25048, 10680, 9817, 5848, 29901, 36610, 30483, 4472, 22609, 29569, 39179, 26035, 24504, 42478, 8442, 11029, 4124, 25317, 38299, 47844, 5016, 41000, 42285, 9797, 37198, 46105, 48362, 20373, 20872, 33501, 28837, 13654, 29317, 33492, 46677, 14669, 3920, 32083, 26639, 48702, 13796, 6102, 3808, 40937, 44489, 29171, 33208, 42847, 23901]
1483	[29052, 43841, 48712, 3381, 11852, 25983, 24084, 7556, 19952, 29335, 47580, 7596, 31413, 869, 10628, 27620, 10461, 43014, 27336, 24047, 8740, 28998, 33816, 22801]
1484	[33845, 28643, 24071, 23470, 36385, 4996, 39946, 43760, 20049, 25704, 34467, 40064, 23347, 16532, 31483, 6402, 6760, 49328, 27109, 46481, 34408, 34645, 31495, 39495, 43904, 19776, 13755, 2875]
1485	[38788, 9162, 4996, 23347, 37564, 37457, 33060, 43760, 21825, 39946, 28643, 44631, 30692, 34911, 5527, 43435, 32547, 44846, 25704, 10734, 48671, 41026, 46240, 18588, 6402, 35613, 14782, 10653, 1961, 30894, 2225, 33845, 47031, 25648, 9416, 11897, 43904, 22010, 34467, 9403, 37112, 6760, 32185, 44117, 37052, 13416, 43662, 36821, 29266, 6820, 48768, 30135, 19475, 2800, 37614, 13431, 24071, 35666]
1486	[38788, 9162, 4996, 23347, 37564, 37457, 33060, 43760, 21825, 39946, 28643, 44631, 30692, 34911, 5527, 43435, 32547, 44846, 25704, 10734, 48671, 41026, 46240, 18588, 6402, 35613, 14782, 10653, 1961, 30894, 2225, 33845, 47031, 25648, 9416, 11897, 43904, 22010, 34467, 9403, 37112, 6760, 32185, 44117, 37052, 13416, 43662, 36821, 29266, 6820, 48768, 30135, 19475, 2800, 37614, 13431, 24071, 35666]
1487	[21353, 21581, 42284, 29754, 36161, 37092, 18322, 22590, 34459, 15799, 4558, 23336, 20584, 9013, 31347, 31273, 31262, 21424, 28319, 1920, 46749, 12282, 25647, 26400, 25191, 16354, 14453, 7502, 15074, 22266, 19564, 26218, 15540, 44914, 27652, 2084, 39776, 4859, 46905, 15123]
1488	[8400, 24104, 21802, 4272, 36274, 35063, 33532, 34853, 27159, 20696, 38628, 28631, 45848, 26415, 25113, 7789, 17706, 29913, 9702, 31397, 8125, 9923, 19818, 11963, 8167, 2284, 8127, 40168, 15557, 33786, 6641, 31272, 5586, 39870, 49016, 20475, 23529, 29505, 28048, 14580, 21621, 38171, 4715, 31221, 47627, 43113, 19125, 27948, 3820, 31347, 38465, 29167, 43203, 42812, 28528, 37027, 48311, 27629, 14363, 42222, 28136, 728, 25380, 28203, 18556, 7040, 26840]
1489	[2861, 19873, 10008, 40905, 31093, 16854, 3191, 26354, 46994, 24175, 5615, 3133, 27664, 31377, 38612, 40106, 46994, 38213, 6920, 32869, 119, 38053, 7560, 35377, 33971, 23070, 31562, 14443, 35488, 38188]
1490	[5823, 14935, 41482, 38487, 2590, 24941, 33754, 10211, 12023, 20082, 25011, 16937, 36681, 2461, 21451, 11803, 32747, 30549, 13760, 46928, 27249, 6157, 5400, 33273, 26880, 30782, 17501, 38338, 8108, 27053, 20450, 18275, 23988, 8519, 21952, 17393, 25662, 36286, 29287, 8921, 36053, 28186, 43808, 25785, 21415, 47156, 23810, 1333, 15224, 23224, 25764, 37198, 32879, 10960, 22274, 22591, 18895, 10344, 37798, 28942, 17889, 46386, 9113, 33350, 29117, 9223, 10131, 38154, 624, 7607, 23207, 21262, 45193, 4380, 12939, 35740, 72, 3486, 15020, 40120, 9660, 45497, 41566, 41203, 27537, 49058, 19815, 15859, 18329, 41561, 21554, 42270, 38231, 49126, 41323, 36845, 11021, 24250, 9859, 44705, 38385, 40642]
1491	[19688, 8166, 14012, 3201, 29083, 3173, 9563, 35599, 23921, 34120, 7263, 3288, 3180, 27892, 3725, 17860, 26534, 909, 48885, 10120, 36851, 5033, 7766, 35924, 40203, 28705, 7262, 9847, 21274, 41124, 16300, 47785, 42495, 7758, 13654, 3528, 15740, 19320, 9683, 32338, 24430, 190, 10489, 43186, 15919, 1611, 2104, 17512, 26112, 47530, 32227, 19756, 7490, 12221, 23484, 4440, 44961, 1392, 434, 36892, 46197, 24954, 40598, 29584, 8939, 7751, 33866, 18531, 15677, 40770, 34868, 4392, 27827, 8681, 20214, 30789, 19529, 26004, 28815, 29163, 12004, 5846, 48831, 41428, 14662, 25024, 7681, 34831, 41436, 26903, 29929, 23636, 42520, 30349, 22308, 35154, 21135, 29985, 42310, 17492, 31097, 22154, 39011, 27152, 1121, 36445, 44751, 2249, 39146, 44541, 44987, 37716, 41397, 27204, 12234, 3109, 19014, 42009, 35255, 41921, 48600, 11125, 45736, 13511, 8968, 28409, 13197, 45085, 1207, 7138, 44902, 43750, 39275, 6097, 8925, 20302, 2642, 9852, 1683, 17869, 36859, 24159, 772, 11482, 4073, 2232, 26164, 7569, 9994, 13010, 30543, 21572, 40546]
1492	[25183, 44544, 2725, 44439, 43421, 7443, 25060, 35720, 14736, 4767, 5127, 13220, 37874, 12430, 6501, 18267, 14564, 43962, 23763, 43298, 15445, 1430, 37074, 2222, 42028, 46842, 25340, 46470, 12160, 42605]
1493	[21802, 4354, 29427, 20324, 43081, 43543, 11727, 39301, 6688, 32427, 29384, 19279, 6048, 40861, 43922, 4005, 36773, 39898, 25370, 11309, 18923, 27318, 42408, 7288, 44647, 38837, 20846, 39724]
1494	[43439, 7139, 197, 20534, 9320, 44652, 34858, 14897, 33301, 19516, 19841, 23095, 28329, 14756, 10724, 11363, 197, 1478, 20183, 40053, 5876, 32237, 21517, 18421, 7720, 10446, 2487, 11696, 38018, 47312, 37165, 12867, 37106, 35584, 36000, 11706, 44513, 22730, 23086, 6494, 43488, 40841, 20515, 40874, 46156, 15397, 34500, 9078, 5040, 31171, 2052, 17164, 5040, 11332, 7769, 34779, 19083, 48747, 38909, 30242, 12299, 39740, 11332, 39740, 1512, 23578, 16202, 44048, 16363, 48828, 32792, 12743, 18541, 26599, 45793, 45793, 26599, 18541, 12743, 32792, 48828, 16363, 44048, 16202, 39740, 33704, 779, 21493, 13787, 45793, 29507, 24522, 38071, 13208, 34913, 7783, 29389, 39418, 2105, 12197, 12056, 7689, 15294, 19694, 8129, 18241, 6143, 10883, 34935, 45648, 21811, 41593, 34608, 3340, 29897, 6172, 4076, 27481, 10117, 25039, 39572, 5167, 5926, 48467, 3185, 46260, 48352, 8211, 24625, 47184, 47789, 8471, 7336, 43847, 1255, 31954, 32997, 41907, 31691, 32444, 34283, 20906, 7266, 15116, 23914, 13377, 47092, 20801, 24725, 42262, 29837, 33390, 12270, 26500, 7827, 15056, 47808, 23599, 27242, 47229, 16923, 1977, 7308, 39043, 21730, 32590, 22157, 38246, 27839, 6431, 43386, 2570, 46522, 15606, 24969, 35094, 48445, 29256, 18917, 28614, 44755, 15555, 27184, 41273, 32218, 14629, 40022, 23859, 38267, 38273, 40306, 27304, 29473, 8849, 32351, 28027, 38244, 31252, 45138, 43850, 45322, 29634, 33769, 9807, 45637, 20481, 12868, 15845, 36039]
1495	[43363, 21302, 31321, 39636, 14023, 18022, 46240, 4149, 10972, 26135, 35883, 25852, 21045, 7189, 3446, 24787, 28886, 19556, 47387, 26140, 1014, 2693, 5925, 38945, 24443, 35811, 26457, 11719]
1496	[18505, 24691, 25361, 42166, 20413, 33419, 10418, 8372, 22367, 47097, 15698, 25270, 7380]
1497	[46348, 17379, 27858, 453, 36546, 29334, 31741, 29580, 19914, 10338, 31526, 20933, 39593, 38037, 44139, 47101, 29705, 38434, 8198, 24903, 16164, 36870, 44388, 44757, 5062, 36330, 30468, 13267, 43660, 11823, 48726, 19282, 41584, 16774, 22284, 22687, 23243, 8201, 34029, 22631, 33943, 24714, 44851, 26264, 35009, 36014, 35040, 17796, 31580, 11829, 46406, 26720, 31444, 42067, 3899, 2993, 23706, 5192, 44830, 44939, 19295, 9845, 5975, 22896, 34971, 29581, 31975, 21813, 40645]
1498	[20473, 33097, 26840, 17563, 44375, 34848, 7696, 45087, 33571, 35561, 36427, 28506, 26715, 11014, 20500, 5182, 23298, 5289, 33772, 42365, 44419, 28524, 21715, 24160, 26138, 46309, 7638, 31687, 34116, 38738, 19493, 6172, 40682]
1499	[1036, 42355, 3168, 27481, 42964, 20978, 47475, 22070, 18241, 12008, 35544, 32060, 35415, 7391, 7936, 41393, 40058, 2799, 12610, 30344, 16621, 29894, 33539, 40044, 11896, 14643, 44661, 13877, 6172, 20794, 46078, 24235, 40224, 23306, 25610, 435, 14101, 44897, 27749, 12228, 40805, 10643, 68, 39845, 39693, 39112, 30287, 29784, 47229, 27885, 33571, 12423, 37945, 23089, 25729, 47848, 31649, 44755, 22830, 20902, 372, 29760, 31149, 35988, 18777, 24984, 29916, 43326, 1564, 20953, 29454, 17336, 36927, 36018, 15389, 16512, 6501, 25004, 15122, 25170, 12599, 24223, 32762, 31500, 28136, 49312, 4851, 23322, 29820, 39111, 45076, 29011, 36565, 17985, 1938, 24893]
1500	[36058, 33259, 18047, 44641, 12978, 43309, 40610, 35371, 40805, 19591, 33300, 35011, 23466, 27590, 41705, 46077, 9881, 33692, 39168, 25037, 31149, 12228, 23997, 38690, 48474, 19484, 47740, 22349, 25610, 29620, 26840, 7325, 48273, 23313, 32412, 31954, 44389, 4093, 7399, 5719, 12026, 33646, 8531, 32944, 2470, 453, 15583, 29767, 30760, 36693, 4381, 35296, 48091, 4552, 39423, 9356, 44616, 12479, 27481, 45, 21033, 18478, 3988, 25823, 19268, 29776, 37969, 18531, 27727, 5379, 3911, 8714, 31219, 514, 18971, 2913, 19354, 21056, 3703, 17714, 1703, 7253, 318, 28903, 7638, 44116, 28310, 11975, 2506, 49341, 18740, 16067, 20649, 11288, 47048, 21433, 46629, 36050, 35099, 26792, 22990, 41845, 38572, 42916, 27818, 16019, 43044, 8239, 5828, 39419, 44011, 40058, 14101, 12008, 20794, 1928, 29547, 18065, 23475, 41275, 38885, 610, 12433, 48688, 11125, 32489, 4370, 41579, 44737, 32105, 35863, 34116, 9910, 28524, 193, 47013, 14125, 35402, 8940, 576, 32065, 3320, 11253, 39572, 36600, 22070, 4256, 31009, 44003, 45931, 719, 40044, 13437, 33404, 44729, 46427, 5875, 31891, 31177, 6894, 24816, 31874, 46132, 5725, 1739, 21000, 38168, 16722, 28188, 14052, 24452, 21538, 47160, 12462, 17485, 13112, 27406, 33359, 19857, 34402, 13147, 49039, 35098, 44167, 18590, 9589, 18473, 5354, 47264, 19942, 23590, 19754, 41413, 34795, 10885, 17503, 11545, 46330, 28523, 794, 11449, 12078, 23238, 4561, 49046, 42907, 21434, 31558, 48758, 13031, 24370, 28476, 32018, 11772, 32039, 48762, 31178, 42035, 5550, 49201, 10146, 11014, 40224, 18913, 35988, 29439, 42320, 30219, 47054, 22384, 27989, 30621, 36018, 29248, 44404, 35696, 13154, 29454, 16321, 19579, 4182, 10836, 6635, 34757, 28498, 20505, 40333, 16219, 36615, 43453, 47790, 46767, 28704, 24874, 3107, 7094, 26418, 16876, 22871, 33517, 30036, 862, 33959, 40062, 15163, 19034, 42888, 48781, 25628, 4822, 44193, 33786, 7030, 32651, 3951, 533, 2225, 24523, 21141, 4853, 42808, 34911, 48503, 35270, 156, 9634, 26359, 8590, 19051, 2008, 8997, 26236, 41017, 21337, 14690, 26820, 23236, 3449, 48110, 14371, 18610, 39209, 24252, 25107, 48672, 17836, 895, 28364, 38039, 18236, 42684, 1543, 937, 28044, 24199, 6728, 30656, 42890, 32762, 2990, 30979, 8751, 642, 2910, 16203]
1501	[13926, 10316, 42446, 41113, 18797, 5936, 31942, 10618, 26943, 24871, 36962, 37990, 46341, 10911, 8241, 27598, 18108, 36205, 15488, 17570, 19116, 22440, 26770, 11302, 2345, 44361, 37757, 37534, 24416, 9122, 5633, 42806, 28542, 48350, 2502, 8675, 21745, 42524, 37745, 3162, 44717, 27511, 28615, 14211, 41436, 2850, 26112, 36063, 4668, 26662, 21800, 11136, 26029, 36420, 10651, 27906, 35816, 21476, 24718, 11288, 5958, 5051, 26338, 9738, 10629, 40650, 35938, 36782, 30290, 5947, 45386, 15149, 6947, 22239, 39001, 38526, 30265, 9080, 47054, 44495, 30311, 40266, 44710, 36949, 22098, 10988, 11961, 47919, 46362, 2510, 40632, 43296, 11832, 17052, 9040, 25250, 7796, 2041, 41238, 39860, 8293, 40255, 42593, 10932, 13928, 14192, 9317, 43594, 12277, 15265, 9760, 24013, 39296, 42450, 26190, 6616, 17932, 31934, 45066, 34395, 12106, 35346, 28285, 48404, 37059, 39028, 43061, 15519, 14372, 36306, 37918, 28014, 28135, 16918, 19347, 10928, 48089, 6615, 216, 40816, 27646, 20374, 16972, 39557, 2225, 21468, 6775, 38485, 39856, 41837, 42938, 42934, 30903, 14411, 26532, 39468, 19118, 37724]
1502	[32674, 40517, 28139, 13581, 400, 9018, 28152, 36858, 48151, 17831, 1527, 3368, 18451, 5176, 26885, 37513, 27298, 14445, 45918, 9899, 5231, 5587, 20062, 29138, 44797, 48799, 22758, 83, 24035, 18914, 48147, 6259, 10224, 24832, 43299, 38419, 9291, 48287, 23417, 41834, 12496, 26243, 7344, 28706, 20617, 2274, 8650, 5318, 6718, 6064, 32629, 31552, 46685, 22059, 17514, 32026, 46782, 24620, 12191, 37509, 39716, 43622, 42447, 17514, 4972, 27612, 29461, 18573, 1569, 10274, 35064, 47811]
1503	[7976, 42456, 9685, 30195, 21904, 32054, 42358]
1504	[22048, 26657, 12538, 3804, 23096, 16918, 27330, 149, 16037, 3617, 6726, 26400, 25132, 44974, 3718, 30747, 41534, 25999, 23001, 6005, 43606, 35400, 36970, 12822, 13027, 10717, 9718, 7119, 42965, 40324, 22363, 28954, 36755, 4199, 9752, 6361, 38215, 15912, 8092, 42609, 22211, 21289, 42025, 19860, 46596, 41470, 30056, 26256, 20470, 2141, 11654, 46412, 5313, 6186, 47436, 38144, 8978, 40589, 33739, 44031, 6897, 42680, 44050, 9448, 35590, 28480, 42204, 9431, 25030, 6523]
1505	[1151, 16394, 33656, 46794, 12082, 26358, 36868, 13809, 26941, 557, 19871, 30234, 8832, 3682, 10412, 29152, 43221, 45457, 23107, 4298, 33524, 10979, 25970, 17072, 32378, 5652, 2026, 24205, 37604]
1506	[29400, 5240, 665, 849, 22226, 35745, 18067, 24279, 13559, 14380, 8283, 4120, 493, 16473, 12607, 19692, 44658, 42638, 13282, 27676, 1195, 35149, 35420, 26332, 4986]
1507	[42899, 41664, 28631, 19860, 24394, 16372, 11632, 34685, 29520, 10663, 8802, 4822, 43475, 13409, 19643, 31488, 48431, 45713, 8283, 26151]
1508	[44800]
1509	[1617, 14012, 28567, 47260, 49012, 44678, 16668, 47336, 22495, 34307, 21381, 538, 2247, 38501, 35493, 367, 32016, 7208, 22552, 12939, 12137, 34601, 13161, 36892, 427, 44457, 26547, 190, 23677, 41397, 11880, 47858, 4196, 30335, 45457, 7569, 33482, 27057, 41920, 43713, 29380, 42386, 32564, 30349, 23416, 12915, 19397, 45612, 32794, 43178, 9669, 47928, 18608, 14124, 37570, 32256, 41441, 32621, 5965, 43029, 13956, 5661, 29282, 8042, 47011, 14600, 27058, 24994, 28306, 2795, 17512, 37687, 32025, 44826, 20371, 25278, 24219, 23480, 36508, 25103, 41346, 46588, 36948, 31314, 34126, 34435, 19964, 7673, 41459, 23791, 5049, 32714, 45217, 37198, 10340, 15020, 24710, 48038, 48673, 41203, 5171, 29250, 39952, 9624, 26639, 21606, 21675, 20032, 43703, 15581, 7236, 35616, 39037, 17033, 35142, 7647, 42310, 10483, 21055, 24567, 5767, 8184, 8619, 19905, 35289, 43594, 45123, 18557, 48702, 49049, 44164, 9229, 27277, 25848, 30973, 35663, 42790, 46472, 42520, 39100, 46699, 12214, 39051, 1332, 23254, 29317, 44239]
1510	[47554, 25933, 42951, 21217, 23583, 502, 46732, 16188, 30839, 28432, 33859, 24312, 17459, 28889, 537, 22120]
1511	[9718, 32232, 9350, 47617, 3107, 29220, 22481, 7108, 49013, 48781, 32773, 45031, 21631, 34757, 28883, 40918, 10795, 14380, 14609, 16004, 25311, 44209, 37035, 2959, 47997, 34064, 36377, 14857, 17784, 5311, 4323, 14147, 20070, 13590, 19674, 9238, 12251, 26289, 13954, 35590, 49266, 9028, 2873, 2456, 41210, 46849, 21538, 23136, 41681, 6635, 42025, 14325, 32099, 44142, 21813, 10567, 18333, 30056, 38028, 40265, 35051, 35577, 2051, 306, 21488, 12347, 7562, 39176, 27694, 48046, 10928, 47211, 38355, 8611, 35262, 48900, 19639, 39836, 45510, 47356, 21408, 38599, 9086, 1933, 845, 42897, 14432, 34042, 3572, 43326, 11054, 19070, 6355, 30790, 9657, 29637, 42513, 31831, 5392, 16437, 32930, 5322, 9432, 38367, 25006, 34688, 35485, 6443, 34157, 46322, 14786, 42569, 47717, 38350, 46566, 52, 30929, 38741, 32345, 12369, 35407, 5519, 41860, 27319, 10773, 31096, 46168, 26793, 35332, 33503, 13965, 24622, 28521, 24663, 35895, 31287, 12585, 29944, 35814, 29477, 48065, 2847, 6474, 48546, 38924, 18779, 27406, 40794, 4785, 26310, 33780, 3149, 42878, 48683, 30410, 39344, 41051, 43040, 18159, 26690, 11961, 13149, 8646]
1512	[10693, 32745, 32894, 6762]
1513	[34761, 45409, 5592, 36544, 31461, 38443, 33581, 46579, 41043, 33886, 16524, 5835, 3113, 8765, 26773, 13929]
1514	[25262, 8954, 13678, 10300, 7779, 32221, 44822, 1501, 48722, 817, 30465, 19046, 12435, 43686, 37318, 968, 26870, 19392, 412, 9572, 3696, 5879, 29275, 29173, 26947, 38216, 28751, 37045, 11563, 23489, 27302, 40130, 16104, 23085, 21940, 22248, 15521, 22317, 23872, 13177, 385, 43403, 30210, 10961, 31497, 2493, 29622, 45999, 36623, 20545, 19176, 36812, 7505, 32470, 8977, 7087, 29430, 10038, 7078, 31810, 13763, 34531, 12379, 11127, 16878, 44683, 3076, 11736, 40923, 1872, 11267, 34425, 42243, 20932, 13506, 36081, 7884, 32776, 47091, 13049, 41425]
1515	[8765, 1948, 9192, 20417, 35482, 6190, 34994, 32034, 49023, 33855, 38938, 3017, 24633, 14993, 40459, 44708, 42367, 17381, 6659, 16271, 49411, 10482, 24724, 338, 47483, 28980, 15046, 15076, 22230, 208, 9503, 38839, 39820, 10766, 11632, 5465, 4625, 39183, 27848, 6775, 36320, 46320, 3685, 30654, 26425, 16222, 37192, 4925, 45561, 679, 1836, 26657, 30799, 34094, 8582, 18200, 14990, 37852, 2141, 3700, 24004, 3400, 22011, 9350, 22481, 40918, 44142, 4156, 35051, 2051, 16290, 306, 29735, 3572, 23785, 8205, 16437, 44639, 35380, 38367, 31336, 2837, 6443, 2755, 21681, 41038, 38261, 38350, 21954, 26793, 17716, 24622, 35895, 31287, 45887, 33780, 9777, 6119, 18769, 13149, 45958, 2510, 2864, 29742, 2392, 33118, 34807, 32386, 39048, 34949, 48483, 41139, 38663, 35197, 30608, 47257, 44191, 17922, 21508, 3499, 6122, 2502, 27809, 30802, 8618, 42901, 11462, 8241, 14190, 46414, 26702, 49342, 11158, 215, 7214, 27853, 28022, 19050, 22698, 13818, 32387, 13363, 1357, 26936, 774, 13901, 47410, 7922, 30736, 42827, 30528, 14466, 25283, 42972, 20199, 11449, 46311, 14426, 39614, 31891, 18459, 36205, 34193, 32982, 16830, 18293, 8668, 11365, 43661, 42147, 10852, 36090, 29176, 18710, 40186, 26240, 45287, 2659, 28138, 49250, 20278, 19219, 45827, 4986, 24278, 33709, 11897, 6096, 9555, 5996, 31653, 5078, 43697, 13750, 19113, 6160, 1505, 2494, 1305, 23003, 7498, 24143, 24322, 47461, 15234, 29381]
1516	[38443, 45976, 29281, 30550, 13589, 24104, 6913, 25531, 129, 10052, 37052, 5908, 11024, 44546, 22279, 7107, 8362, 45940, 41010]
1517	[34365, 801, 33202, 22271, 35928, 46702, 47258, 42313, 1411, 7558, 42856, 27848, 18417, 24973, 18778, 28631, 11221]
1518	[33532, 8790, 45367, 24741, 33168, 25628, 15313, 4702, 21228, 28756, 37680, 24258, 42904, 18723, 9707]
1519	[42791, 12738, 37301, 4853]
1520	[46702, 16851, 30632, 12738, 25984, 19377, 6691, 30341, 45978, 25911, 40562]
1521	[48641, 32958]
